050	0.01639810
060	0.01076826
070	0.00464545
080	0.00144884
090	0.00042208
100	0.00015383
110	0.00011344
120	0.00010550
130	0.00015930
140	0.00009513
150	0.00008999
160	0.00007807
170	0.00006879
180	0.00005045
190	0.00003518
200	0.00002389
210	0.00001633
220	0.00001472
230	0.00001159
240	0.00006871
250	0.00001478
260	0.00001034
270	0.00000727
280	0.00004406
290	0.00000348
300	0.00000444
310	0.00000226
320	0.00004422
330	0.00000188
340	0.00000849
350	0.00000324
360	0.00000536
370	0.00000087
380	0.00001439
390	0.00001026
400	0.00000106
410	0.00000057
420	0.00000577
430	0.00001616
440	0.00000076
450	0.00000079
460	0.00000024
470	0.00000084
480	0.00000093
490	0.00000109
500	0.00000060
510	0.00000065
520	0.00000114
530	0.00000035
540	0.00000095
550	0.00000052
560	0.00000041
570	0.00000014
580	0.00000041
590	0.00000014
600	0.00000141
